Tipo Muert.,Zona,Subzona,Distrito,Circuito,Cod. Subcircu,Subcircuito,Provincia,código de provincia,Cantón,código de cantón,Coord. Y,Coord. X,Coord. Y Rev,Coord. X Rev,Area del Hecho,Lugar,Tipo Lugar,Fecha Infracción,Hora Infracción,Arma,Tipo Arma,Presun. Motiva.,Presun. Motiva. Obser,Probable Causa M.,Edad,Med. Edad,Sexo,Género,Etnia,Estado Civil,Nacionalidad,Discapacidad,Prof Reg Civ,Antecedentes,Anio_i,Mes_i,Hora,Rango Edad
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,GUAYAS,9,GUAYAQUIL,901,-2.71758,-80.25333,-2.71758,-80.25333,URBANO,CASA/VILLA,PRIVADO,2023-10-01,13:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,NO,2023,octubre,13,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S04,MONTE SINAI 4,GUAYAS,9,GUAYAQUIL,901,-2.09575,-79.98035,-2.09575,-79.98035,URBANO,RIO,PUBLICO,2023-10-01,00:00:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,ESTRANGULACION,-1,A,NO DETERMINADO,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,0,mayor a 62
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,7 LAGOS,09D01C04S04,7 LAGOS 4,GUAYAS,9,GUAYAQUIL,901,-2.24614,-79.89139,-2.24614,-79.89139,URBANO,VIA PUBLICA,PUBLICO,2023-10-02,13:50:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,13,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTION POPULAR SUR,09D07C02S01,BASTION POPULAR SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.10892,-79.93095,-2.10892,-79.93095,URBANO,VIA PUBLICA,PUBLICO,2023-10-03,06:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,-1,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,NO,2023,octubre,6,mayor a 62
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTION POPULAR SUR,09D07C02S01,BASTION POPULAR SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.10892,-79.93095,-2.10892,-79.93095,URBANO,VIA PUBLICA,PUBLICO,2023-10-03,06:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,-1,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,6,mayor a 62
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVO GUAYAQUIL,09D08C06S03,NUEVO GUAYAQUIL 3,GUAYAS,9,GUAYAQUIL,901,-2.10493,-79.97359,-2.10493,-79.97359,URBANO,VIA PUBLICA,PUBLICO,2023-10-03,13:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,SI,2023,octubre,13,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,CENTENARIO,09D01C05S05,CENTENARIO 5,GUAYAS,9,GUAYAQUIL,901,-2.21419,-79.89208,-2.21419,-79.89208,URBANO,VIA PUBLICA,PUBLICO,2023-10-03,21:45:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SOLDADOR,SI,2023,octubre,21,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,ANTEPARA,09D03C06S02,ANTEPARA 2,GUAYAS,9,GUAYAQUIL,901,-2.21251,-79.90954,-2.21251,-79.90954,URBANO,VIA PUBLICA,PUBLICO,2023-10-03,21:34:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,21,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S03,PORTETE 3,GUAYAS,9,GUAYAQUIL,901,-2.19927,-79.92958,-2.19927,-79.92958,URBANO,VIA PUBLICA,PUBLICO,2023-10-04,20:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,20,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S03,PORTETE 3,GUAYAS,9,GUAYAQUIL,901,-2.19927,-79.92958,-2.19927,-79.92958,URBANO,VIA PUBLICA,PUBLICO,2023-10-04,20:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,20,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,MODELO,ALBORADA,09D05C04S02,ALBORADA 2,GUAYAS,9,GUAYAQUIL,901,-2.14144,-79.89807,-2.14144,-79.89807,URBANO,CASA/VILLA,PRIVADO,2023-10-04,18:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,59,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,PROFESOR,SI,2023,octubre,18,58-62
SICARIATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S03,PORTETE 3,GUAYAS,9,GUAYAQUIL,901,-2.19927,-79.92958,-2.19927,-79.92958,URBANO,VIA PUBLICA,PUBLICO,2023-10-04,20:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,NO,2023,octubre,20,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,FLORESTA,09D01C03S01,FLORESTA 1,GUAYAS,9,GUAYAQUIL,901,-2.2617,-79.87528,-2.2617,-79.87528,URBANO,VIA PUBLICA,PUBLICO,2023-10-04,16:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,16,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S03,PORTETE 3,GUAYAS,9,GUAYAQUIL,901,-2.19927,-79.92958,-2.19927,-79.92958,URBANO,VIA PUBLICA,PUBLICO,2023-10-04,20:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,33,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NEGOCIO PROPIO,NO,2023,octubre,20,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,MODELO,ATARAZANA,09D05C01S05,ATARAZANA 5,GUAYAS,9,GUAYAQUIL,901,-2.15818,-79.89037,-2.15818,-79.89037,URBANO,VIA PUBLICA,PUBLICO,2023-10-04,19:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,49,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,19,46-50
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S02,PORTETE 2,GUAYAS,9,GUAYAQUIL,901,-2.2075,-79.93283,-2.2075,-79.93283,URBANO,VIA PUBLICA,PUBLICO,2023-10-05,14:30:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,octubre,14,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,BATALLON DEL SUBURBIO,09D04C05S04,BATALLON DEL SUBURBIO 4,GUAYAS,9,GUAYAQUIL,901,-2.20864,-79.93789,-2.20864,-79.93789,URBANO,VIA PUBLICA,PUBLICO,2023-10-05,18:00:00,ARMA DE FUEGO,PISTOLA             ,VIOLENCIA COMUNITARIA,DEUDAS,HERIDA POR ARMA DE FUEGO,-1,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,COLOMBIA,NINGUNA,BACHILLER,NO,2023,octubre,18,mayor a 62
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S03,TRINITARIA SUR 3,GUAYAS,9,GUAYAQUIL,901,-2.24796,-79.92556,-2.24796,-79.92556,URBANO,VIA PUBLICA,PUBLICO,2023-10-05,17:15:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,NO,2023,octubre,17,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,MODELO,SAUCES,09D05C02S01,SAUCES 1,GUAYAS,9,GUAYAQUIL,901,-2.13506,-79.88935,-2.13506,-79.88935,URBANO,VIA PUBLICA,PUBLICO,2023-10-06,00:30:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,39,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,INSPECTOR,NO,2023,octubre,0,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAISO LA FLOR,09D08C03S02,PARAISO LA FLOR 2,GUAYAS,9,GUAYAQUIL,901,-2.09794,-79.94891,-2.09794,-79.94891,URBANO,VIA PUBLICA,PUBLICO,2023-10-06,05:40:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,51,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,JORNALERO,NO,2023,octubre,5,50-54
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAISO LA FLOR,09D08C03S02,PARAISO LA FLOR 2,GUAYAS,9,GUAYAQUIL,901,-2.09794,-79.94891,-2.09794,-79.94891,URBANO,VIA PUBLICA,PUBLICO,2023-10-06,05:40:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,NO,2023,octubre,5,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,UNION DE BANANEROS,09D01C02S01,UNION DE BANANEROS 1,GUAYAS,9,GUAYAQUIL,901,-2.26851,-79.88446,-2.26851,-79.88446,URBANO,VIA PUBLICA,PUBLICO,2023-10-06,16:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,47,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,NO,2023,octubre,16,46-50
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,CENTENARIO,09D01C05S04,CENTENARIO 4,GUAYAS,9,GUAYAQUIL,901,-2.21786,-79.89632,-2.21786,-79.89632,URBANO,VIA PUBLICA,PUBLICO,2023-10-06,21:40:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,NO,2023,octubre,21,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S04,PASCUALES 4,GUAYAS,9,GUAYAQUIL,901,-2.07508,-79.93363,-2.07508,-79.93363,URBANO,VIA PUBLICA,PUBLICO,2023-10-06,21:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,21,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,9,GUAYAQUIL,901,-2.05316,-79.94332,-2.05316,-79.94332,URBANO,CENTROS DE REHABILITACION SOCIAL,PRIVADO,2023-10-06,06:30:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,SOFOCACION,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,COLOMBIA,NINGUNA,NEGOCIO PROPIO,SI,2023,octubre,6,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,9,GUAYAQUIL,901,-2.05316,-79.94332,-2.05316,-79.94332,URBANO,CENTROS DE REHABILITACION SOCIAL,PRIVADO,2023-10-06,06:30:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,SOFOCACION,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,COLOMBIA,NINGUNA,ESTUDIANTE,NO,2023,octubre,6,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,9,GUAYAQUIL,901,-2.05316,-79.94332,-2.05316,-79.94332,URBANO,CENTROS DE REHABILITACION SOCIAL,PRIVADO,2023-10-06,06:30:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,SOFOCACION,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,COLOMBIA,NINGUNA,ESTUDIANTE,NO,2023,octubre,6,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,9,GUAYAQUIL,901,-2.05316,-79.94332,-2.05316,-79.94332,URBANO,CENTROS DE REHABILITACION SOCIAL,PRIVADO,2023-10-06,06:30:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,SOFOCACION,56,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,COLOMBIA,NINGUNA,ESTUDIANTE,NO,2023,octubre,6,54-58
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,9,GUAYAQUIL,901,-2.05316,-79.94332,-2.05316,-79.94332,URBANO,CENTROS DE REHABILITACION SOCIAL,PRIVADO,2023-10-06,06:30:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,SOFOCACION,40,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,COLOMBIA,NINGUNA,ESTUDIANTE,NO,2023,octubre,6,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,9,GUAYAQUIL,901,-2.05316,-79.94332,-2.05316,-79.94332,URBANO,CENTROS DE REHABILITACION SOCIAL,PRIVADO,2023-10-06,06:30:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,SOFOCACION,20,A,HOMBRE,MASCULINO,AFRO,SOLTERO,COLOMBIA,NINGUNA,ESTUDIANTE,NO,2023,octubre,6,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,9,GUAYAQUIL,901,-2.0594,-79.96297,-2.0594,-79.96297,URBANO,TERRENO BALDIO,PUBLICO,2023-10-06,14:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,octubre,14,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S05,SAN FRANCISCO 5,GUAYAS,9,GUAYAQUIL,901,-2.05017,-79.95099,-2.05017,-79.95099,URBANO,VIA PUBLICA,PUBLICO,2023-10-07,01:25:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,NO,2023,octubre,1,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S05,SAN FRANCISCO 5,GUAYAS,9,GUAYAQUIL,901,-2.05228,-79.95461,-2.05228,-79.95461,URBANO,VIA PUBLICA,PUBLICO,2023-10-07,02:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,2,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S01,TRINITARIA NORTE 1,GUAYAS,9,GUAYAQUIL,901,-2.23753,-79.9213,-2.23753,-79.9213,URBANO,INTERIOR DE TAXI,PRIVADO,2023-10-07,13:50:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPRESARIO,NO,2023,octubre,13,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,CENTENARIO,09D01C05S04,CENTENARIO 4,GUAYAS,9,GUAYAQUIL,901,-2.21754,-79.89671,-2.21754,-79.89671,URBANO,VIA PUBLICA,PUBLICO,2023-10-07,23:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,50,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO PRIVADO,NO,2023,octubre,23,46-50
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S01,NUEVA PROSPERINA 1,GUAYAS,9,GUAYAQUIL,901,-2.12903,-79.95237,-2.12903,-79.95237,URBANO,CASA/VILLA,PRIVADO,2023-10-08,03:00:00,ARMA DE FUEGO,REVOLVER            ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,3,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,9,GUAYAQUIL,901,-2.07186,-79.94716,-2.07186,-79.94716,URBANO,VIA PUBLICA,PUBLICO,2023-10-08,00:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,NO,2023,octubre,0,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVO GUAYAQUIL,09D08C06S01,NUEVO GUAYAQUIL 1,GUAYAS,9,GUAYAQUIL,901,-2.11997,-79.96908,-2.11997,-79.96908,URBANO,"TIENDAS, MICROMERCADO, ABARROTES",PRIVADO,2023-10-08,06:40:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,6,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S01,PORTETE 1,GUAYAS,9,GUAYAQUIL,901,-2.20492,-79.94163,-2.20492,-79.94163,URBANO,VIA PUBLICA,PUBLICO,2023-10-08,21:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,21,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,ANTEPARA,09D03C06S01,ANTEPARA 1,GUAYAS,9,GUAYAQUIL,901,-2.21608,-79.89804,-2.21608,-79.89804,URBANO,VIA PUBLICA,PUBLICO,2023-10-08,21:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,45,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,NINGUNA,SI,2023,octubre,21,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,ANTEPARA,09D03C06S01,ANTEPARA 1,GUAYAS,9,GUAYAQUIL,901,-2.21608,-79.89804,-2.21608,-79.89804,URBANO,VIA PUBLICA,PUBLICO,2023-10-08,21:30:00,ARMA DE FUEGO,FUSIL               ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,21,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,ANTEPARA,09D03C06S01,ANTEPARA 1,GUAYAS,9,GUAYAQUIL,901,-2.21608,-79.89804,-2.21608,-79.89804,URBANO,VIA PUBLICA,PUBLICO,2023-10-08,21:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO PRIVADO,NO,2023,octubre,21,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,ANTEPARA,09D03C06S01,ANTEPARA 1,GUAYAS,9,GUAYAQUIL,901,-2.21608,-79.89804,-2.21608,-79.89804,URBANO,VIA PUBLICA,PUBLICO,2023-10-08,21:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,21,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,JUAN MONTALVO,09D06C04S04,JUAN MONTALVO 4,GUAYAS,9,GUAYAQUIL,901,-2.11575,-79.91577,-2.11575,-79.91577,URBANO,"TIENDAS, MICROMERCADO, ABARROTES",PRIVADO,2023-10-08,19:15:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,42,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,NO,2023,octubre,19,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTION POPULAR SUR,09D07C02S01,BASTION POPULAR SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.10335,-79.93284,-2.10335,-79.93284,URBANO,VIA PUBLICA,PUBLICO,2023-10-08,22:40:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,22,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,FLORESTA,09D01C03S01,FLORESTA 1,GUAYAS,9,GUAYAQUIL,901,-2.25825,-79.87695,-2.25825,-79.87695,URBANO,VIA PUBLICA,PUBLICO,2023-10-08,22:45:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,22,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,FLORESTA,09D01C03S01,FLORESTA 1,GUAYAS,9,GUAYAQUIL,901,-2.25825,-79.87695,-2.25825,-79.87695,URBANO,VIA PUBLICA,PUBLICO,2023-10-08,22:45:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,octubre,22,30-34
